ReportDate,CountyName,CumulativeCases,CasesChange,TotalTested,TotalTestedChange,Deaths,DeathsChange
6/18/21 0:00,Cook,270657,-3,4295979,8421,5012,3
6/19/21 0:00,Cook,270714,57,4303939,7960,5012,0
6/20/21 0:00,Cook,270744,30,4310913,6974,5012,0
6/21/21 0:00,Cook,270776,32,4315129,4216,5013,1
6/22/21 0:00,Cook,270792,16,4321046,5917,5015,2
6/23/21 0:00,Cook,270818,26,4328847,7801,5015,0
6/24/21 0:00,Cook,270853,35,4337925,9078,5015,0
6/25/21 0:00,Cook,270883,30,4347847,9922,5017,2
6/26/21 0:00,Cook,270933,50,4354036,6189,5019,2
6/27/21 0:00,Cook,270954,21,4360434,6398,5021,2
6/28/21 0:00,Cook,270979,25,4362514,2080,5022,1
6/29/21 0:00,Cook,271016,37,4371314,8800,5022,0
6/30/21 0:00,Cook,271036,20,4378529,7215,5024,2
7/1/21 0:00,Cook,271101,65,4385125,6596,5024,0
7/2/21 0:00,Cook,271135,34,4392084,6959,5026,2
7/3/21 0:00,Cook,271187,52,4399042,6958,5026,0
7/4/21 0:00,Cook,271197,10,4401351,2309,5027,1
7/5/21 0:00,Cook,271205,8,4402633,1282,5027,0
7/6/21 0:00,Cook,271294,89,4411497,8864,5036,9
7/7/21 0:00,Cook,271322,28,4415763,4266,5037,1
7/8/21 0:00,Cook,271384,62,4422067,6304,5038,1
7/9/21 0:00,Cook,271479,95,4429727,7660,5040,2
7/10/21 0:00,Cook,271531,52,4437875,8148,5040,0
7/11/21 0:00,Cook,271604,73,4443907,6032,5043,3
7/12/21 0:00,Cook,271654,50,4447436,3529,5046,3
7/13/21 0:00,Cook,271700,46,4453160,5724,5049,3
7/14/21 0:00,Cook,271775,75,4458997,5837,5049,0
7/15/21 0:00,Cook,271879,104,4465898,6901,5050,1
7/16/21 0:00,Cook,271946,67,4471880,5982,5051,1
7/17/21 0:00,Cook,272098,152,4478315,6435,5053,2
7/18/21 0:00,Cook,272265,167,4485317,7002,5053,0
7/19/21 0:00,Cook,272362,97,4490088,4771,5054,1
7/20/21 0:00,Cook,272415,53,4494035,3947,5055,1
7/21/21 0:00,Cook,272548,133,4499545,5510,5055,0
7/22/21 0:00,Cook,272777,229,4507960,8415,5056,1
7/23/21 0:00,Cook,272969,192,4514253,6293,5057,1
7/24/21 0:00,Cook,273126,157,4522474,8221,5057,0
7/25/21 0:00,Cook,273310,184,4530161,7687,5058,1
7/26/21 0:00,Cook,273466,156,4534800,4639,5058,0
7/27/21 0:00,Cook,273611,145,4539350,4550,5059,1
7/28/21 0:00,Cook,273879,268,4546054,6704,5059,0
7/29/21 0:00,Cook,274044,165,4554076,8022,5060,1
7/30/21 0:00,Cook,274367,323,4563551,9475,5061,1
7/31/21 0:00,Cook,274700,333,4572084,8533,5062,1
8/1/21 0:00,Cook,274955,255,4580725,8641,5063,1
8/2/21 0:00,Cook,275214,259,4586810,6085,5066,3
8/3/21 0:00,Cook,275560,346,4594237,7427,5066,0
8/4/21 0:00,Cook,275867,307,4602442,8205,5067,1
8/5/21 0:00,Cook,276304,437,4613537,11095,5069,2
8/6/21 0:00,Cook,276792,488,4626312,12775,5069,0
8/7/21 0:00,Cook,277146,354,4636901,10589,5069,0
8/8/21 0:00,Cook,277455,309,4646473,9572,5069,0
8/9/21 0:00,Cook,277900,445,4655339,8866,5073,4
8/10/21 0:00,Cook,278213,313,4663470,8131,5074,1
8/11/21 0:00,Cook,278800,587,4672955,9485,5074,0
8/12/21 0:00,Cook,279176,376,4684263,11308,5076,2
8/13/21 0:00,Cook,279639,463,4695593,11330,5077,1
8/14/21 0:00,Cook,280157,518,4706383,10790,5078,1
8/15/21 0:00,Cook,280613,456,4717941,11558,5079,1
8/16/21 0:00,Cook,280934,321,4726383,8442,5081,2
8/17/21 0:00,Cook,281337,403,4734311,7928,5083,2
8/18/21 0:00,Cook,281819,482,4744861,10550,5085,2
8/19/21 0:00,Cook,282206,387,4756803,11942,5087,2
8/20/21 0:00,Cook,282861,655,4773315,16512,5087,0
8/21/21 0:00,Cook,283452,591,4786301,12986,5089,2
8/22/21 0:00,Cook,283760,308,4800414,14113,5094,5
8/23/21 0:00,Cook,284201,441,4809092,8678,5098,4
8/24/21 0:00,Cook,284580,379,4816855,7763,5099,1
8/25/21 0:00,Cook,285168,588,4829081,12226,5104,5
8/26/21 0:00,Cook,285700,532,4839750,10669,5115,11
8/27/21 0:00,Cook,286403,703,4858877,19127,5121,6
8/28/21 0:00,Cook,286713,310,4871438,12561,5122,1
8/29/21 0:00,Cook,287411,698,4885306,13868,5122,0
8/30/21 0:00,Cook,287734,323,4893838,8532,5125,3
8/31/21 0:00,Cook,288332,598,4906719,12881,5128,3
9/1/21 0:00,Cook,289015,683,4920560,13841,5132,4
9/2/21 0:00,Cook,289482,467,4935916,15356,5135,3
9/3/21 0:00,Cook,290236,754,4953886,17970,5139,4
9/4/21 0:00,Cook,290765,529,4972406,18520,5146,7
9/5/21 0:00,Cook,291162,397,4988387,15981,5150,4
9/6/21 0:00,Cook,291461,299,4999349,10962,5153,3
9/7/21 0:00,Cook,291772,311,5006896,7547,5155,2
9/8/21 0:00,Cook,292184,412,5016205,9309,5158,3
9/9/21 0:00,Cook,292733,549,5029644,13439,5160,2
9/10/21 0:00,Cook,293385,652,5047776,18132,5164,4
9/11/21 0:00,Cook,294024,639,5069515,21739,5173,9
9/12/21 0:00,Cook,294436,412,5086951,17436,5182,9
9/13/21 0:00,Cook,294661,225,5099693,12742,5183,1
9/14/21 0:00,Cook,295314,653,5112422,12729,5188,5
9/15/21 0:00,Cook,295825,511,5127721,15299,5190,2
9/16/21 0:00,Cook,296453,628,5150585,22864,5192,2
9/17/21 0:00,Cook,296961,508,5168405,17820,5203,11
9/18/21 0:00,Cook,297453,492,5195561,27156,5204,1
9/19/21 0:00,Cook,297932,479,5220136,24575,5212,8
9/20/21 0:00,Cook,298277,345,5236985,16849,5218,6
9/21/21 0:00,Cook,298619,342,5248950,11965,5219,1
9/22/21 0:00,Cook,299114,495,5272173,23223,5226,7
9/23/21 0:00,Cook,299632,518,5296171,23998,5229,3
9/24/21 0:00,Cook,300122,490,5325818,29647,5237,8
9/25/21 0:00,Cook,300460,338,5353699,27881,5247,10
9/26/21 0:00,Cook,300863,403,5370052,16353,5250,3
9/27/21 0:00,Cook,301186,323,5397580,27528,5251,1
9/28/21 0:00,Cook,301497,311,5409307,11727,5257,6
9/29/21 0:00,Cook,301918,421,5427795,18488,5258,1
9/30/21 0:00,Cook,302475,557,5464773,36978,5264,6
10/1/21 0:00,Cook,302989,514,5500773,36000,5269,5
10/2/21 0:00,Cook,303505,516,5534848,34075,5275,6
10/3/21 0:00,Cook,303934,429,5561581,26733,5279,4
10/4/21 0:00,Cook,304280,346,5587658,26077,5281,2
10/5/21 0:00,Cook,304796,516,5609458,21800,5283,2
10/6/21 0:00,Cook,305207,411,5630647,21189,5286,3
10/7/21 0:00,Cook,305812,605,5664549,33902,5293,7
10/8/21 0:00,Cook,306259,447,5699965,35416,5300,7
10/9/21 0:00,Cook,306501,242,5729213,29248,5307,7
10/10/21 0:00,Cook,306976,475,5757805,28592,5310,3
10/11/21 0:00,Cook,307268,292,5769734,11929,5310,0
10/12/21 0:00,Cook,307606,338,5792276,22542,5312,2
10/13/21 0:00,Cook,308082,476,5810026,17750,5313,1
10/14/21 0:00,Cook,308474,392,5835397,25371,5321,8
10/15/21 0:00,Cook,308853,379,5871559,36162,5327,6
10/16/21 0:00,Cook,309287,434,5903148,31589,5331,4
10/17/21 0:00,Cook,309600,313,5933410,30262,5335,4
10/18/21 0:00,Cook,309845,245,5949957,16547,5335,0
10/19/21 0:00,Cook,310165,320,5960460,10503,5337,2
10/20/21 0:00,Cook,310550,385,5980984,20524,5341,4
10/21/21 0:00,Cook,310905,355,6011702,30718,5346,5
10/22/21 0:00,Cook,311400,495,6043506,31804,5350,4
10/23/21 0:00,Cook,311734,334,6079346,35840,5358,8
10/24/21 0:00,Cook,312140,406,6103683,24337,5361,3
10/25/21 0:00,Cook,312455,315,6120798,17115,5362,1
10/26/21 0:00,Cook,312807,352,6135076,14278,5366,4
10/27/21 0:00,Cook,313069,262,6154615,19539,5369,3
10/28/21 0:00,Cook,313550,481,6186099,31484,5375,6
10/29/21 0:00,Cook,314058,508,6216438,30339,5376,1
10/30/21 0:00,Cook,314568,510,6251092,34654,5378,2
10/31/21 0:00,Cook,314939,371,6283250,32158,5382,4
11/1/21 0:00,Cook,315263,324,6298486,15236,5387,5
11/2/21 0:00,Cook,315660,397,6312371,13885,5390,3
11/3/21 0:00,Cook,315891,231,6332121,19750,5399,9
11/4/21 0:00,Cook,316620,729,6362747,30626,5404,5
11/5/21 0:00,Cook,317108,488,6402007,39260,5408,4
11/6/21 0:00,Cook,317623,515,6437829,35822,5411,3
11/7/21 0:00,Cook,318051,428,6473328,35499,5413,2
11/8/21 0:00,Cook,318376,325,6488639,15311,5415,2
11/9/21 0:00,Cook,318646,270,6500286,11647,5416,1
11/10/21 0:00,Cook,319455,809,6525075,24789,5420,4
11/11/21 0:00,Cook,320278,823,6562410,37335,5423,3
11/12/21 0:00,Cook,320925,647,6600708,38298,5427,4
11/13/21 0:00,Cook,321420,495,6635839,35131,5431,4
11/14/21 0:00,Cook,322017,597,6660477,24638,5434,3
11/15/21 0:00,Cook,322407,390,6679564,19087,5434,0
11/16/21 0:00,Cook,322845,438,6693238,13674,5438,4
11/17/21 0:00,Cook,323734,889,6713352,20114,5441,3
11/18/21 0:00,Cook,324704,970,6752597,39245,5445,4
11/19/21 0:00,Cook,325693,989,6792825,40228,5454,9
11/20/21 0:00,Cook,326505,812,6829136,36311,5460,6
11/21/21 0:00,Cook,326847,342,6860461,31325,5461,1
11/22/21 0:00,Cook,327754,907,6885003,24542,5463,2
11/23/21 0:00,Cook,328587,833,6905277,20274,5464,1
11/24/21 0:00,Cook,329370,783,6925526,20249,5467,3
11/25/21 0:00,Cook,330196,826,6952070,26544,5470,3
11/26/21 0:00,Cook,330644,448,6971037,18967,5472,2
11/27/21 0:00,Cook,331321,677,6983761,12724,5475,3
11/28/21 0:00,Cook,331927,606,6995655,11894,5481,6
11/29/21 0:00,Cook,332814,887,7009623,13968,5484,3
11/30/21 0:00,Cook,333647,833,7029461,19838,5486,2
12/1/21 0:00,Cook,334454,807,7050741,21280,5489,3
12/2/21 0:00,Cook,336316,1862,7091386,40645,5493,4
12/3/21 0:00,Cook,337675,1359,7132695,41309,5499,6
12/4/21 0:00,Cook,338680,1005,7170729,38034,5505,6
12/5/21 0:00,Cook,339443,763,7190558,19829,5516,11
12/6/21 0:00,Cook,341067,1624,7227729,37171,5520,4
12/7/21 0:00,Cook,342072,1005,7252167,24438,5530,10
12/8/21 0:00,Cook,342972,900,7292404,40237,5532,2
12/9/21 0:00,Cook,344550,1578,7329106,36702,5540,8
12/10/21 0:00,Cook,345741,1191,7370802,41696,5546,6
12/11/21 0:00,Cook,347495,1754,7412861,42059,5555,9
12/12/21 0:00,Cook,348608,1113,7455579,42718,5561,6
12/13/21 0:00,Cook,349383,775,7476003,20424,5566,5
12/14/21 0:00,Cook,350570,1187,7500504,24501,5573,7
12/15/21 0:00,Cook,352381,1811,7526071,25567,5577,4
12/16/21 0:00,Cook,354586,2205,7570428,44357,5581,4
12/17/21 0:00,Cook,356783,2197,7617791,47363,5592,11
12/18/21 0:00,Cook,359286,2503,7662512,44721,5599,7
12/19/21 0:00,Cook,361118,1832,7694714,32202,5603,4
12/20/21 0:00,Cook,363933,2815,7719038,24324,5606,3
12/21/21 0:00,Cook,366017,2084,7757188,38150,5612,6
12/22/21 0:00,Cook,369716,3699,7789885,32697,5627,15
12/23/21 0:00,Cook,374384,4668,7834694,44809,5643,16
12/24/21 0:00,Cook,379317,4933,7874377,39683,5656,13
12/25/21 0:00,Cook,382503,3186,7911900,37523,5664,8
12/26/21 0:00,Cook,385362,2859,7934133,22233,5676,12
12/27/21 0:00,Cook,387746,2384,7957145,23012,5679,3
12/28/21 0:00,Cook,392338,4592,7983255,26110,5689,10
12/29/21 0:00,Cook,397193,4855,8013934,30679,5701,12
12/30/21 0:00,Cook,404138,6945,8058069,44135,5715,14
12/31/21 0:00,Cook,410322,6184,8096695,38626,5736,21
1/1/22 0:00,Cook,415628,5306,8134464,37769,5743,7
1/2/22 0:00,Cook,418418,2790,8156779,22315,5749,6
1/3/22 0:00,Cook,423343,4925,8182572,25793,5756,7
1/4/22 0:00,Cook,427589,4246,8207261,24689,5775,19
1/5/22 0:00,Cook,433765,6176,8250466,43205,5784,9
1/6/22 0:00,Cook,443144,9379,8301729,51263,5792,8
1/7/22 0:00,Cook,451687,8543,8351191,49462,5818,26
1/8/22 0:00,Cook,456875,5188,8401722,50531,5831,13
1/9/22 0:00,Cook,462785,5910,8444337,42615,5853,22
1/10/22 0:00,Cook,466629,3844,8475427,31090,5864,11
1/11/22 0:00,Cook,470900,4271,8515221,39794,5882,18
1/12/22 0:00,Cook,476604,5704,8561022,45801,5909,27
1/13/22 0:00,Cook,482920,6316,8609222,48200,5945,36
1/14/22 0:00,Cook,487878,4958,8666747,57525,5975,30
1/15/22 0:00,Cook,493234,5356,8717239,50492,6001,26
1/16/22 0:00,Cook,497349,4115,8762605,45366,6019,18
1/17/22 0:00,Cook,500559,3210,8795968,33363,6036,17
1/18/22 0:00,Cook,503471,2912,8827464,31496,6049,13
1/19/22 0:00,Cook,506736,3265,8857319,29855,6063,14
1/20/22 0:00,Cook,509387,2651,8896263,38944,6094,31
1/21/22 0:00,Cook,516581,7194,8956811,60548,6128,34
1/22/22 0:00,Cook,524063,7482,9015241,58430,6158,30
1/23/22 0:00,Cook,526224,2161,9054626,39385,6203,45
1/24/22 0:00,Cook,527325,1101,9076201,21575,6223,20
1/25/22 0:00,Cook,528642,1317,9093528,17327,6253,30
1/26/22 0:00,Cook,530570,1928,9114384,20856,6287,34
1/27/22 0:00,Cook,532441,1871,9155294,40910,6326,39
1/28/22 0:00,Cook,534272,1831,9197917,42623,6363,37
1/29/22 0:00,Cook,535299,1027,9229082,31165,6400,37
1/30/22 0:00,Cook,536377,1078,9258826,29744,6423,23
1/31/22 0:00,Cook,537173,796,9277332,18506,6431,8
2/1/22 0:00,Cook,538226,1053,9298779,21447,6444,13
2/2/22 0:00,Cook,539497,1271,9323128,24349,6456,12
2/3/22 0:00,Cook,540984,1487,9359138,36010,6480,24
2/4/22 0:00,Cook,542132,1148,9400740,41602,6499,19
2/5/22 0:00,Cook,542936,804,9434777,34037,6527,28
2/6/22 0:00,Cook,543478,542,9452146,17369,6551,24
2/7/22 0:00,Cook,544145,667,9455177,3031,6560,9
2/8/22 0:00,Cook,544907,762,9467481,12304,6572,12
2/9/22 0:00,Cook,545251,344,9484889,17408,6597,25
2/10/22 0:00,Cook,545985,734,9522150,37261,6624,27
2/11/22 0:00,Cook,546926,941,9584849,62699,6646,22
2/12/22 0:00,Cook,547407,481,9613509,28660,6666,20
2/13/22 0:00,Cook,547946,539,9627703,14194,6678,12
2/14/22 0:00,Cook,548468,522,9634484,6781,6683,5
2/15/22 0:00,Cook,548901,433,9654745,20261,6690,7
2/16/22 0:00,Cook,549409,508,9671699,16954,6706,16
2/17/22 0:00,Cook,549784,375,9707019,35320,6713,7
2/18/22 0:00,Cook,550433,649,9738587,31568,6721,8
2/19/22 0:00,Cook,550783,350,9775818,37231,6736,15
2/20/22 0:00,Cook,551039,256,9791910,16092,6742,6
2/21/22 0:00,Cook,551268,229,9794286,2376,6752,10
2/22/22 0:00,Cook,551514,246,9803233,8947,6759,7
2/23/22 0:00,Cook,551957,443,9817465,14232,6781,22
2/24/22 0:00,Cook,552069,112,9842689,25224,6787,6
2/25/22 0:00,Cook,552262,193,9878854,36165,6793,6
2/26/22 0:00,Cook,552809,547,9931372,52518,6813,20
2/27/22 0:00,Cook,552951,142,9944145,12773,6817,4
2/28/22 0:00,Cook,553142,191,9947046,2901,6821,4
3/1/22 0:00,Cook,553501,359,9955276,8230,6825,4
3/2/22 0:00,Cook,553821,320,9976077,20801,6830,5
3/3/22 0:00,Cook,554043,222,10003747,27670,6839,9
3/4/22 0:00,Cook,554322,279,10034026,30279,6842,3
3/5/22 0:00,Cook,554608,286,10072506,38480,6845,3
3/6/22 0:00,Cook,554779,171,10086806,14300,6845,0
3/7/22 0:00,Cook,554917,138,10088836,2030,6846,1
3/8/22 0:00,Cook,555163,246,10099602,10766,6852,6
3/9/22 0:00,Cook,555477,314,10114338,14736,6851,-1
3/10/22 0:00,Cook,555816,339,10141371,27033,6859,8
3/11/22 0:00,Cook,556224,408,10172073,30702,6864,5
3/12/22 0:00,Cook,556459,235,10214975,42902,6870,6
3/13/22 0:00,Cook,556576,117,10223991,9016,6870,0
3/14/22 0:00,Cook,556686,110,10226190,2199,6870,0
3/15/22 0:00,Cook,556995,309,10236601,10411,6873,3
3/16/22 0:00,Cook,557209,214,10255261,18660,6875,2
3/17/22 0:00,Cook,557485,276,10273955,18694,6876,1
